 336.22083 2021 12  2  5 18    0.0113  322.9622   -0.0068    0.0090
 336.22501 2021 12  2  5 24    0.0086  317.1685   -0.0059    0.0063
 336.22916 2021 12  2  5 30    0.0058  306.1651   -0.0047    0.0034
 336.23334 2021 12  2  5 36    0.0032  273.1913   -0.0032    0.0002
 336.23749 2021 12  2  5 42    0.0037  207.1655   -0.0017   -0.0033
 336.24167 2021 12  2  5 48    0.0070  181.2895   -0.0002   -0.0070
 336.24582 2021 12  2  5 54    0.0106  172.3429    0.0014   -0.0105
 336.25000 2021 12  2  6  0    0.0140  168.1410    0.0029   -0.0137
 336.25418 2021 12  2  6  6    0.0169  166.2176    0.0040   -0.0164
 336.25833 2021 12  2  6 12    0.0193  165.2260    0.0049   -0.0187
 336.26251 2021 12  2  6 18    0.0215  164.2943    0.0058   -0.0207
 336.26666 2021 12  2  6 24    0.0236  163.5933    0.0067   -0.0226
 336.27084 2021 12  2  6 30    0.0255  163.0463    0.0074   -0.0244
 336.27499 2021 12  2  6 36    0.0271  162.6221    0.0081   -0.0259
 336.27917 2021 12  2  6 42    0.0285  162.2223    0.0087   -0.0271
 336.28333 2021 12  2  6 48    0.0296  161.9403    0.0092   -0.0282
 336.28751 2021 12  2  6 54    0.0305  161.7476    0.0096   -0.0290
 336.29166 2021 12  2  7  0    0.0314  161.5490    0.0100   -0.0298
 336.29584 2021 12  2  7  6    0.0325  161.2754    0.0104   -0.0308
 336.29999 2021 12  2  7 12    0.0336  160.8156    0.0110   -0.0317
 336.30417 2021 12  2  7 18    0.0346  160.4658    0.0116   -0.0326
 336.30832 2021 12  2  7 24    0.0353  160.3922    0.0118   -0.0333
 336.31250 2021 12  2  7 30    0.0362  160.2381    0.0122   -0.0340
 336.31668 2021 12  2  7 36    0.0376  160.1221    0.0128   -0.0354
 336.32083 2021 12  2  7 42    0.0399  159.9372    0.0137   -0.0375
 336.32501 2021 12  2  7 48    0.0427  159.7380    0.0148   -0.0400
 336.32916 2021 12  2  7 54    0.0453  159.5052    0.0158   -0.0424
 336.33334 2021 12  2  8  0    0.0473  159.5259    0.0165   -0.0443
 336.33749 2021 12  2  8  6    0.0486  159.4049    0.0171   -0.0455
 336.34167 2021 12  2  8 12    0.0490  159.3187    0.0173   -0.0458
 336.34583 2021 12  2  8 18    0.0486  159.3108    0.0172   -0.0455
 336.35001 2021 12  2  8 24    0.0477  159.2066    0.0169   -0.0446
 336.35416 2021 12  2  8 30    0.0461  159.0776    0.0164   -0.0430
 336.35834 2021 12  2  8 36    0.0435  158.9785    0.0156   -0.0406
 336.36249 2021 12  2  8 42    0.0402  159.0348    0.0144   -0.0375
 336.36667 2021 12  2  8 48    0.0365  159.0305    0.0131   -0.0341
 336.37082 2021 12  2  8 54    0.0333  159.0072    0.0119   -0.0311
 336.37500 2021 12  2  9  0    0.0308  158.9227    0.0111   -0.0288
 336.37918 2021 12  2  9  6    0.0292  158.9997    0.0105   -0.0272
 336.38333 2021 12  2  9 12    0.0283  159.3607    0.0100   -0.0265
